State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Bihar,Gaya,2002,Rabi,Wheat,7643.5,22495.7
Uttar Pradesh,Lucknow,2007,Rabi,Maize,2764.6,7219.8
Andhra Pradesh,Krishna,2012,Kharif,Tur,4460.6,3257.2
Andhra Pradesh,Nellore,2009,Kharif,Soyabean,2742.0,4040.2
Madhya Pradesh,Ujjain,2005,Kharif,Soyabean,1953.1,2262.2
West Bengal,Hooghly,2014,Rabi,Wheat,993.3,3446.4
Uttar Pradesh,Kanpur,2011,Rabi,Wheat,6570.5,26426.4
Andhra Pradesh,Krishna,2006,Whole Year,Rice,2906.4,8292.5
Madhya Pradesh,Indore,2012,Rabi,Onion,3355.7,48944.3
West Bengal,Bardhaman,2003,Rabi,Wheat,4251.9,14298.6
Karnataka,Belgaum,2010,Rabi,Wheat,1707.4,5180.5
Madhya Pradesh,Indore,2002,Kharif,Onion,4408.4,83493.9
Bihar,Patna,2006,Kharif,Jowar,1379.3,1365.5
Uttar Pradesh,Meerut,2013,Kharif,Bajra,1603.2,2613.0
Andhra Pradesh,Krishna,2007,Kharif,Tur,1427.3,1214.9
Punjab,Ludhiana,2011,Kharif,Groundnut,7045.6,10972.3
Andhra Pradesh,Guntur,2006,Rabi,Groundnut,2395.6,4132.5
Tamil Nadu,Salem,2009,Kharif,Onion,2675.9,26962.5
Karnataka,Hassan,2011,Kharif,Rice,1083.1,2971.2
Punjab,Patiala,2009,Rabi,Gram,3665.7,4719.1
Punjab,Ludhiana,2014,Kharif,Cotton,478.4,193.7
Haryana,Karnal,2008,Whole Year,Banana,5365.3,144543.1
Bihar,Gaya,2010,Kharif,Groundnut,8196.1,13714.5
Bihar,Gaya,2013,Kharif,Rice,2641.7,10636.9
West Bengal,Hooghly,2003,Kharif,Rice,3378.1,8299.5
West Bengal,Hooghly,2003,Kharif,Groundnut,4908.1,7586.6
Tamil Nadu,Coimbatore,2010,Kharif,Soyabean,4199.3,4865.0
Haryana,Hisar,2012,Rabi,Maize,2053.3,3856.5
Haryana,Karnal,2012,Rabi,Onion,2136.1,
Madhya Pradesh,Bhopal,2004,Whole Year,Potato,1141.6,20618.2
Andhra Pradesh,Guntur,2001,Whole Year,Banana,9563.1,387928.6
Punjab,Amritsar,2014,Whole Year,Sugarcane,1810.8,154719.7
Madhya Pradesh,Indore,2012,Kharif,Tur,750.8,703.9
Punjab,Amritsar,2013,Rabi,Onion,7101.9,97431.8
Uttar Pradesh,Kanpur,2009,Whole Year,Sugarcane,4218.4,251575.9
Bihar,Bhagalpur,2007,Kharif,Groundnut,2693.1,2727.7
Tamil Nadu,Salem,2001,Kharif,Jowar,5477.8,4602.4
West Bengal,Hooghly,2010,Kharif,Bajra,1172.7,2107.2
Madhya Pradesh,Bhopal,2014,Rabi,Gram,2684.2,2070.7
Bihar,Patna,2011,Rabi,Onion,3130.9,51464.8
West Bengal,Nadia,2004,Rabi,Gram,2981.2,2407.3
Punjab,Amritsar,2002,Rabi,Jowar,2129.4,1920.0
Karnataka,Mysore,2004,Kharif,Soyabean,1195.9,1515.7
Madhya Pradesh,Indore,2008,Kharif,Rice,4052.5,12741.8
Maharashtra,Nashik,2011,Kharif,Jowar,1002.5,1051.3
Karnataka,Hassan,2011,Rabi,Jowar,2078.0,2119.9
Andhra Pradesh,Guntur,2013,Rabi,Jowar,3264.2,4402.5
Uttar Pradesh,Kanpur,2006,Kharif,Tur,1419.4,1455.8
Tamil Nadu,Salem,2004,Rabi,Jowar,5268.0,4866.5
Karnataka,Mysore,2007,Kharif,Soyabean,2585.0,4178.9
Madhya Pradesh,Bhopal,2008,Kharif,Maize,1258.9,3904.1
Bihar,Bhagalpur,2013,Whole Year,Potato,3337.1,71377.9
Uttar Pradesh,Meerut,2009,Kharif,Maize,,4666.4
Haryana,Rohtak,2011,Kharif,Bajra,5370.3,8024.6
Karnataka,Belgaum,2006,Kharif,Jowar,2558.9,2832.8
West Bengal,Hooghly,2002,Rabi,Mustard,1721.1,2858.8
Madhya Pradesh,Indore,2003,Kharif,Rice,2793.5,9137.5
Maharashtra,Nashik,2002,Kharif,Jowar,2531.8,2599.3
Bihar,Bhagalpur,2003,Rabi,Gram,3802.8,4248.7
Andhra Pradesh,Nellore,2010,Kharif,Soyabean,631.6,750.1
Punjab,Ludhiana,2012,Rabi,Mustard,5147.4,8869.4
Madhya Pradesh,Ujjain,2001,Rabi,Groundnut,3731.1,4294.7
Haryana,Hisar,2012,Rabi,Mustard,2258.0,2371.3
Haryana,Hisar,2010,Whole Year,Rice,4246.4,9912.4
Uttar Pradesh,Meerut,2002,Whole Year,Rice,5487.4,13217.3
Uttar Pradesh,Lucknow,2006,Rabi,Maize,14434.2,24752.0
Tamil Nadu,Coimbatore,2014,Rabi,Gram,4431.6,2924.3
West Bengal,Nadia,2011,Kharif,Onion,1061.4,22073.8
Punjab,Patiala,2006,Rabi,Wheat,8448.3,29384.8
Uttar Pradesh,Lucknow,2012,Whole Year,Sugarcane,2154.5,138534.6
Madhya Pradesh,Indore,2005,Rabi,Wheat,1652.0,6269.6
West Bengal,Hooghly,2006,Whole Year,Sugarcane,3428.4,256020.4
Maharashtra,Nashik,2012,Whole Year,Sugarcane,1173.0,117914.4
Haryana,Karnal,2007,Rabi,Wheat,1140.4,2943.6
Maharashtra,Pune,2003,Rabi,Wheat,6400.3,20829.3
Maharashtra,Nashik,2005,Kharif,Jowar,2644.7,3583.4
Uttar Pradesh,Meerut,2005,Kharif,Rice,2633.2,5797.1
Tamil Nadu,Thanjavur,2005,Whole Year,Rice,720.2,2039.1
Uttar Pradesh,Kanpur,2014,Rabi,Wheat,3496.0,10069.7
Tamil Nadu,Coimbatore,2004,Kharif,Cotton,8126.1,3390.6
Bihar,Patna,2012,Kharif,Cotton,3746.4,2395.0
Uttar Pradesh,Lucknow,2003,Rabi,Potato,2849.0,57232.0
Madhya Pradesh,Indore,2011,Whole Year,Sugarcane,2457.6,233818.1
Madhya Pradesh,Indore,2002,Rabi,Gram,1678.4,656.0
Punjab,Amritsar,2010,Kharif,Tur,5552.4,5285.5
Tamil Nadu,Coimbatore,2002,Rabi,Wheat,3478.9,9830.2
Tamil Nadu,Coimbatore,2006,Whole Year,Rice,5773.0,13131.2
Bihar,Bhagalpur,2003,Rabi,Jowar,6535.5,7023.5
West Bengal,Hooghly,2009,Kharif,Maize,2932.5,8178.3
Andhra Pradesh,Krishna,2003,Whole Year,Sugarcane,9794.0,669738.3
Madhya Pradesh,Bhopal,2007,Kharif,Onion,6536.4,124601.7
Haryana,Hisar,2001,Kharif,Rice,1459.7,3429.7
Madhya Pradesh,Bhopal,2011,Kharif,Maize,5273.9,14308.8
Punjab,Amritsar,2014,Rabi,Wheat,4500.0,16313.6
Haryana,Rohtak,2010,Rabi,Jowar,2803.0,3100.9
Maharashtra,Nashik,2005,Kharif,Soyabean,3768.5,5057.7
Andhra Pradesh,Guntur,2004,Rabi,Potato,2697.0,69985.6
West Bengal,Bardhaman,2003,Whole Year,Potato,3163.1,70450.2
Karnataka,Mysore,2013,Rabi,Onion,8178.1,111309.5
Haryana,Rohtak,2009,Whole Year,Sugarcane,951.6,65814.1
West Bengal,Hooghly,2009,Whole Year,Rice,2971.3,9279.9
West Bengal,Bardhaman,2002,Kharif,Onion,4361.9,41330.1
West Bengal,Nadia,2002,Kharif,Bajra,3421.4,5370.5
Madhya Pradesh,Bhopal,2007,Whole Year,Sugarcane,853.3,70639.3
Punjab,Ludhiana,2002,Kharif,Cotton,4292.5,2115.6
Uttar Pradesh,Meerut,2011,Kharif,Rice,3514.5,9142.8
West Bengal,Bardhaman,2002,Kharif,Jowar,4247.5,4816.4
Andhra Pradesh,Guntur,2009,Kharif,Cotton,3631.8,1643.7
Andhra Pradesh,Nellore,2013,Whole Year,Potato,3874.1,92479.9
Punjab,Amritsar,2013,Whole Year,Sugarcane,6827.5,544197.5
Haryana,Rohtak,2005,Kharif,Groundnut,6157.2,7145.0
Bihar,Bhagalpur,2010,Rabi,Gram,5219.6,5468.1
Tamil Nadu,Coimbatore,2008,Rabi,Groundnut,2556.2,3013.8
Haryana,Rohtak,2009,Kharif,Soyabean,7419.5,8401.8
Maharashtra,Pune,2008,Rabi,Mustard,2767.9,5629.8
Uttar Pradesh,Meerut,2008,Kharif,Groundnut,1636.3,1955.4
Karnataka,Mysore,2004,Kharif,Cotton,3162.8,2332.2
Madhya Pradesh,Ujjain,2008,Kharif,Groundnut,5631.5,9397.1
Uttar Pradesh,Lucknow,2001,Kharif,Bajra,2831.1,3882.3
Haryana,Rohtak,2009,Rabi,Wheat,1317.8,4137.5
Tamil Nadu,Coimbatore,2002,Whole Year,Rice,3274.4,5638.2
Haryana,Rohtak,2011,Kharif,Soyabean,2969.4,3989.9
Tamil Nadu,Coimbatore,2008,Kharif,Tur,2513.2,1388.4
Maharashtra,Pune,2014,Kharif,Groundnut,1719.9,2440.9
Bihar,Patna,2001,Rabi,Groundnut,1468.4,1451.3
Karnataka,Hassan,2002,Kharif,Rice,1496.6,3976.2
Karnataka,Mysore,2010,Kharif,Soyabean,2014.7,2055.9
Madhya Pradesh,Ujjain,2014,Kharif,Groundnut,2381.4,3219.1
Maharashtra,Nashik,2002,Whole Year,Rice,6424.6,23606.3
Karnataka,Hassan,2006,Kharif,Cotton,2188.4,793.9
West Bengal,Hooghly,2014,Rabi,Onion,4742.7,106954.9
Madhya Pradesh,Indore,2014,Kharif,Tur,4779.0,4560.5
Punjab,Patiala,2012,Kharif,Soyabean,6895.6,10535.0
Maharashtra,Pune,2011,Kharif,Soyabean,3249.1,5509.0
Maharashtra,Nagpur,2008,Kharif,Bajra,5523.4,7569.7
West Bengal,Hooghly,2007,Whole Year,Sugarcane,4696.2,398883.5
Tamil Nadu,Coimbatore,2001,Rabi,Groundnut,2249.8,2578.3
Bihar,Bhagalpur,2013,Rabi,Potato,1151.5,16008.1
Punjab,Patiala,2002,Rabi,Wheat,1598.6,6673.7
Punjab,Amritsar,2012,Whole Year,Potato,915.4,16809.2
Punjab,Amritsar,2011,Kharif,Maize,5248.1,13701.3
Karnataka,Hassan,2004,Kharif,Soyabean,1223.7,770.2
Tamil Nadu,Coimbatore,2011,Whole Year,Sugarcane,2529.4,147055.5
Tamil Nadu,Salem,2013,Kharif,Onion,2089.3,29268.6
Madhya Pradesh,Indore,2005,Kharif,Maize,5860.4,18333.1
Bihar,Patna,2009,Rabi,Jowar,5813.7,7147.8
Karnataka,Belgaum,2010,Kharif,Soyabean,5379.7,4758.5
Punjab,Ludhiana,2009,Kharif,Soyabean,2895.2,3957.7
Uttar Pradesh,Meerut,2001,Kharif,Maize,4146.6,7463.2
Uttar Pradesh,Kanpur,2005,Rabi,Mustard,2565.1,3512.4
Uttar Pradesh,Kanpur,2003,Kharif,Bajra,3134.7,7124.4
Madhya Pradesh,Ujjain,2002,Rabi,Onion,2794.6,29286.3
Bihar,Patna,2010,Rabi,Onion,,75183.1
Haryana,Hisar,2001,Whole Year,Sugarcane,431.9,23506.9
Madhya Pradesh,Bhopal,2008,Whole Year,Potato,4128.1,106377.2
Tamil Nadu,Salem,2009,Rabi,Potato,1470.7,28306.8
Karnataka,Mysore,2002,Kharif,Maize,4622.2,12649.0
Tamil Nadu,Salem,2014,Whole Year,Rice,2581.7,5936.4
Andhra Pradesh,Guntur,2013,Rabi,Gram,1620.1,2152.7
Uttar Pradesh,Kanpur,2011,Rabi,Gram,959.0,901.3
Madhya Pradesh,Bhopal,2006,Rabi,Gram,2116.5,1795.4
Karnataka,Belgaum,2008,Whole Year,Banana,3223.2,101224.4
Haryana,Hisar,2003,Rabi,Mustard,2421.9,2767.6
Karnataka,Belgaum,2003,Kharif,Groundnut,995.6,818.0
West Bengal,Bardhaman,2002,Whole Year,Potato,2290.8,53251.1
Uttar Pradesh,Lucknow,2009,Rabi,Mustard,3104.8,3691.6
Punjab,Amritsar,2013,Rabi,Potato,4815.1,100946.1
Madhya Pradesh,Indore,2005,Rabi,Groundnut,377.2,613.0
Tamil Nadu,Salem,2012,Kharif,Onion,4309.6,67738.9
Uttar Pradesh,Lucknow,2011,Kharif,Rice,2041.3,5510.7
Punjab,Patiala,2005,Kharif,Cotton,2077.7,1191.4
Punjab,Patiala,2002,Kharif,Rice,2888.1,9183.8
Bihar,Patna,2005,Kharif,Jowar,3863.8,5058.0
Madhya Pradesh,Indore,2011,Kharif,Groundnut,2272.7,2981.2
Haryana,Rohtak,2007,Rabi,Jowar,3079.8,2622.8
Karnataka,Mysore,2007,Rabi,Jowar,1256.0,
Punjab,Ludhiana,2003,Rabi,Mustard,908.4,1241.2
Uttar Pradesh,Kanpur,2014,Rabi,Potato,3555.4,90465.9
Karnataka,Belgaum,2008,Rabi,Wheat,3034.1,7946.8
Uttar Pradesh,Kanpur,2006,Rabi,Wheat,908.1,2873.5
Tamil Nadu,Thanjavur,2010,Rabi,Jowar,2365.9,2797.5
Punjab,Patiala,2004,Kharif,Soyabean,3435.1,4644.1
Haryana,Rohtak,2003,Kharif,Jowar,,967.2
West Bengal,Bardhaman,2013,Kharif,Jowar,6739.1,6989.7
Uttar Pradesh,Kanpur,2014,Kharif,Bajra,1762.9,2668.7
West Bengal,Hooghly,2009,Kharif,Soyabean,4531.5,5460.3
Karnataka,Belgaum,2006,Kharif,Soyabean,4716.0,6125.9
Punjab,Patiala,2011,Whole Year,Rice,5744.5,20866.9
Uttar Pradesh,Meerut,2012,Kharif,Onion,3699.1,54868.1
Karnataka,Hassan,2001,Rabi,Groundnut,2701.6,2613.5
Madhya Pradesh,Indore,2013,Kharif,Bajra,2423.9,3642.0
Madhya Pradesh,Indore,2001,Whole Year,Sugarcane,3766.3,255810.4
Madhya Pradesh,Indore,2001,Kharif,Bajra,6766.1,10852.5
Haryana,Karnal,2004,Whole Year,Rice,3981.3,8001.2
Andhra Pradesh,Krishna,2013,Kharif,Cotton,6226.7,3508.3
Haryana,Hisar,2004,Rabi,Mustard,3084.5,3760.5
Tamil Nadu,Coimbatore,2010,Rabi,Groundnut,1453.7,1329.8
Haryana,Rohtak,2008,Kharif,Tur,2456.5,1786.9
Uttar Pradesh,Lucknow,2005,Rabi,Potato,2455.7,44591.4
Uttar Pradesh,Kanpur,2005,Rabi,Wheat,2948.6,9834.0
Maharashtra,Pune,2003,Rabi,Groundnut,486.3,605.8
Uttar Pradesh,Meerut,2006,Rabi,Onion,3269.3,41955.3
Karnataka,Hassan,2007,Whole Year,Sugarcane,1164.6,71714.0
Madhya Pradesh,Ujjain,2007,Kharif,Soyabean,6617.0,5498.5
Madhya Pradesh,Ujjain,2002,Rabi,Mustard,2935.9,3372.5
Uttar Pradesh,Meerut,2001,Kharif,Rice,3859.9,6615.8
Punjab,Ludhiana,2011,Kharif,Soyabean,4369.9,3761.8
Uttar Pradesh,Meerut,2004,Rabi,Maize,3354.8,7756.5
Andhra Pradesh,Guntur,2006,Kharif,Tur,3533.5,3377.4
Karnataka,Belgaum,2005,Kharif,Groundnut,3072.6,4236.8
Karnataka,Hassan,2002,Kharif,Cotton,2048.2,648.8
Bihar,Gaya,2004,Kharif,Soyabean,1903.1,3085.5
Haryana,Hisar,2004,Rabi,Maize,6616.0,19014.2
Punjab,Amritsar,2001,Kharif,Soyabean,1408.5,1274.5
Bihar,Bhagalpur,2014,Whole Year,Rice,1500.8,4767.6
Maharashtra,Nashik,2008,Rabi,Potato,8407.9,260046.3
Uttar Pradesh,Kanpur,2006,Rabi,Gram,1270.7,590.0
Madhya Pradesh,Bhopal,2013,Rabi,Jowar,2081.6,2904.1
Bihar,Gaya,2008,Kharif,Groundnut,1815.4,2244.7
Tamil Nadu,Thanjavur,2006,Rabi,Gram,2920.7,3059.7
Maharashtra,Pune,2004,Rabi,Onion,8517.6,117795.3
Bihar,Bhagalpur,2007,Rabi,Jowar,3107.0,3002.5
Tamil Nadu,Coimbatore,2010,Kharif,Tur,3009.6,2143.7
Tamil Nadu,Coimbatore,2014,Kharif,Soyabean,4718.0,5817.5
Haryana,Karnal,2006,Kharif,Rice,2835.3,6519.8
Haryana,Karnal,2005,Rabi,Maize,4137.2,6947.6
Punjab,Amritsar,2007,Whole Year,Sugarcane,5359.5,421767.3
West Bengal,Hooghly,2002,Kharif,Tur,2503.4,2557.0
West Bengal,Bardhaman,2003,Rabi,Mustard,2447.7,3720.5
Punjab,Amritsar,2014,Kharif,Cotton,2865.8,1195.5
Tamil Nadu,Thanjavur,2012,Kharif,Jowar,1502.0,1690.3
Madhya Pradesh,Bhopal,2007,Kharif,Cotton,5794.1,3077.3
Madhya Pradesh,Bhopal,2003,Whole Year,Potato,1894.3,30133.8
Maharashtra,Pune,2013,Rabi,Mustard,1769.6,3044.4
Maharashtra,Nagpur,2005,Kharif,Cotton,4136.0,2334.4
Bihar,Bhagalpur,2014,Kharif,Tur,1060.5,757.6
Andhra Pradesh,Guntur,2012,Kharif,Bajra,,6436.3
West Bengal,Nadia,2009,Kharif,Bajra,1663.8,3201.7
West Bengal,Nadia,2006,Rabi,Potato,1715.1,53550.7
Bihar,Patna,2010,Kharif,Tur,6325.0,5981.5
Punjab,Ludhiana,2002,Kharif,Onion,4682.9,94811.6
Punjab,Ludhiana,2001,Rabi,Groundnut,2858.1,3691.9
Tamil Nadu,Coimbatore,2005,Kharif,Groundnut,4039.2,3171.5
Punjab,Patiala,2012,Kharif,Tur,3448.9,3319.1
Punjab,Amritsar,2001,Rabi,Onion,3388.0,53297.5
Haryana,Hisar,2013,Rabi,Gram,3446.0,3282.7
Uttar Pradesh,Lucknow,2005,Rabi,Gram,4200.9,3209.6
Andhra Pradesh,Guntur,2005,Kharif,Maize,2115.5,5876.5
Karnataka,Belgaum,2001,Kharif,Onion,4968.9,63958.6
Haryana,Karnal,2012,Whole Year,Rice,1427.7,4179.0
Maharashtra,Pune,2005,Rabi,Gram,8522.7,9969.4
Uttar Pradesh,Lucknow,2002,Kharif,Tur,3962.7,2574.3
Maharashtra,Nashik,2005,Rabi,Gram,1232.1,1366.1
Karnataka,Mysore,2005,Rabi,Gram,3214.6,2617.6
Karnataka,Mysore,2011,Rabi,Groundnut,4353.1,4734.0
Maharashtra,Pune,2010,Kharif,Rice,7804.1,29429.5
Andhra Pradesh,Guntur,2006,Rabi,Gram,4420.1,5409.0
Andhra Pradesh,Krishna,2007,Rabi,Jowar,1830.9,1534.0
Maharashtra,Nagpur,2012,Rabi,Onion,2321.7,
Uttar Pradesh,Lucknow,2001,Rabi,Potato,4453.6,33337.5
Haryana,Rohtak,2011,Kharif,Jowar,4195.8,3294.1
Tamil Nadu,Thanjavur,2002,Whole Year,Banana,3196.5,114566.6
Haryana,Rohtak,2002,Rabi,Maize,3243.8,8020.1
West Bengal,Bardhaman,2002,Rabi,Wheat,6447.1,20974.5
Maharashtra,Nagpur,2004,Kharif,Soyabean,4156.4,4428.4
Madhya Pradesh,Ujjain,2012,Rabi,Mustard,1184.4,1646.7
Karnataka,Mysore,2008,Kharif,Jowar,927.3,881.3
West Bengal,Hooghly,2007,Rabi,Jowar,2304.2,2753.7
Haryana,Hisar,2007,Kharif,Groundnut,3297.6,4497.0
Madhya Pradesh,Bhopal,2014,Whole Year,Rice,2780.7,7630.8
West Bengal,Nadia,2003,Whole Year,Banana,2771.7,114046.6
Uttar Pradesh,Lucknow,2010,Rabi,Groundnut,5376.5,6226.5
Bihar,Gaya,2010,Whole Year,Rice,7371.3,20690.2
Punjab,Patiala,2006,Whole Year,Rice,6555.7,24046.6
Uttar Pradesh,Kanpur,2012,Rabi,Potato,6216.6,112883.8
Bihar,Bhagalpur,2014,Rabi,Maize,3002.7,8774.1
Punjab,Amritsar,2009,Kharif,Soyabean,2338.5,2149.5
Tamil Nadu,Salem,2007,Kharif,Tur,1061.3,1069.5
Uttar Pradesh,Kanpur,2006,Rabi,Groundnut,11943.8,12861.6
Haryana,Hisar,2008,Whole Year,Rice,1520.6,3905.4
Haryana,Hisar,2003,Rabi,Onion,3895.0,53884.1
Punjab,Ludhiana,2010,Rabi,Maize,3680.8,14360.6
Bihar,Gaya,2011,Kharif,Tur,924.1,714.0
Andhra Pradesh,Nellore,2006,Kharif,Jowar,4362.2,3489.9
Uttar Pradesh,Meerut,2004,Kharif,Maize,1593.4,4979.4
Punjab,Amritsar,2012,Rabi,Onion,2310.9,33497.4
Andhra Pradesh,Guntur,2001,Rabi,Jowar,9995.0,9039.3
Haryana,Hisar,2013,Rabi,Onion,1098.0,15350.3
Uttar Pradesh,Meerut,2010,Kharif,Bajra,4245.5,4569.1
Tamil Nadu,Coimbatore,2001,Rabi,Potato,3624.2,44886.1
West Bengal,Hooghly,2006,Rabi,Onion,4537.4,70746.7
Tamil Nadu,Coimbatore,2004,Kharif,Rice,2760.4,8172.2
Andhra Pradesh,Krishna,2004,Rabi,Onion,2514.4,39704.3
Tamil Nadu,Coimbatore,2013,Kharif,Maize,4431.6,11119.0
Madhya Pradesh,Bhopal,2012,Kharif,Onion,6077.9,90288.8
West Bengal,Nadia,2002,Whole Year,Banana,1931.6,65450.0
Andhra Pradesh,Nellore,2004,Kharif,Onion,1991.7,37451.8
Karnataka,Belgaum,2001,Rabi,Potato,4833.4,100730.1
Haryana,Hisar,2010,Rabi,Onion,1503.8,20827.1
Haryana,Karnal,2012,Rabi,Potato,2142.3,36943.3
Andhra Pradesh,Krishna,2003,Whole Year,Rice,2776.2,9359.9
Karnataka,Hassan,2005,Kharif,Soyabean,1372.8,1869.5
Maharashtra,Nashik,2008,Kharif,Maize,3351.5,11135.4
West Bengal,Hooghly,2001,Whole Year,Potato,2334.7,41236.3
Haryana,Rohtak,2007,Kharif,Tur,6607.7,5106.1
Karnataka,Belgaum,2014,Kharif,Onion,4230.1,71404.8
Bihar,Bhagalpur,2008,Kharif,Cotton,3112.4,1320.0
Karnataka,Hassan,2006,Rabi,Onion,5773.8,61784.9
Andhra Pradesh,Guntur,2003,Whole Year,Banana,,31012.9
Madhya Pradesh,Indore,2012,Whole Year,Rice,2416.0,6342.6
Madhya Pradesh,Indore,2010,Whole Year,Rice,3326.1,11558.4
Andhra Pradesh,Krishna,2008,Kharif,Onion,7471.7,169375.2
Haryana,Rohtak,2011,Kharif,Maize,1368.3,3686.5
Uttar Pradesh,Kanpur,2009,Kharif,Bajra,1880.2,2147.2
Haryana,Karnal,2011,Kharif,Maize,1294.9,3556.5
Andhra Pradesh,Krishna,2009,Whole Year,Sugarcane,7828.2,505464.2
Punjab,Ludhiana,2001,Rabi,Onion,1857.8,26664.0
Tamil Nadu,Thanjavur,2008,Rabi,Groundnut,7277.6,
West Bengal,Hooghly,2004,Whole Year,Banana,571.4,22281.2
Madhya Pradesh,Indore,2013,Whole Year,Rice,1580.7,5938.2
Karnataka,Mysore,2003,Rabi,Jowar,2953.7,3105.9
Uttar Pradesh,Meerut,2008,Rabi,Onion,1393.6,23992.8
West Bengal,Hooghly,2007,Rabi,Groundnut,3867.9,
Haryana,Karnal,2011,Kharif,Rice,5679.5,11109.4
Karnataka,Belgaum,2002,Kharif,Groundnut,2911.9,3765.4
Bihar,Gaya,2005,Kharif,Tur,1558.2,1025.7
Haryana,Rohtak,2007,Kharif,Soyabean,7180.6,6241.7
Uttar Pradesh,Lucknow,2008,Whole Year,Rice,1766.8,3612.1
Karnataka,Mysore,2002,Kharif,Soyabean,5272.6,6979.8
Uttar Pradesh,Kanpur,2005,Kharif,Tur,2516.3,2105.4
Tamil Nadu,Coimbatore,2004,Whole Year,Sugarcane,3543.8,225154.4
West Bengal,Hooghly,2005,Kharif,Groundnut,8912.9,9926.5
Tamil Nadu,Salem,2013,Kharif,Jowar,5240.3,3939.2
Tamil Nadu,Thanjavur,2009,Rabi,Wheat,2883.9,9488.2
Tamil Nadu,Salem,2005,Rabi,Wheat,5225.8,10729.3
Punjab,Patiala,2005,Whole Year,Rice,1532.6,5319.6
Tamil Nadu,Salem,2012,Kharif,Maize,5031.5,9738.8
Punjab,Amritsar,2005,Whole Year,Banana,2514.3,89114.9
Tamil Nadu,Thanjavur,2012,Kharif,Rice,937.7,2047.1
Andhra Pradesh,Guntur,2006,Rabi,Wheat,1871.7,7112.2
West Bengal,Bardhaman,2004,Rabi,Jowar,5002.1,3896.1
Madhya Pradesh,Bhopal,2013,Kharif,Groundnut,784.6,1042.1
Madhya Pradesh,Indore,2013,Kharif,Onion,2781.6,53305.3
Punjab,Ludhiana,2002,Kharif,Maize,4293.9,13692.1
Haryana,Karnal,2006,Kharif,Cotton,1485.1,514.1
Bihar,Gaya,2003,Whole Year,Rice,3863.1,12135.8
Bihar,Gaya,2004,Kharif,Bajra,1862.6,2404.8
Karnataka,Hassan,2013,Kharif,Soyabean,5556.2,5837.0
Uttar Pradesh,Kanpur,2012,Kharif,Onion,702.4,12634.8
Bihar,Patna,2010,Rabi,Mustard,5356.8,7304.6
Tamil Nadu,Thanjavur,2003,Whole Year,Banana,2245.8,63958.0
Uttar Pradesh,Meerut,2014,Kharif,Tur,1985.1,1653.3
Haryana,Rohtak,2009,Rabi,Maize,2034.1,5485.4
Punjab,Ludhiana,2003,Kharif,Soyabean,2374.0,2003.9
West Bengal,Hooghly,2010,Kharif,Onion,873.1,8835.0
Karnataka,Mysore,2009,Kharif,Rice,3744.9,8972.6
Tamil Nadu,Coimbatore,2006,Kharif,Onion,3010.1,42369.1
Uttar Pradesh,Meerut,2002,Kharif,Bajra,2688.2,4434.0
Tamil Nadu,Thanjavur,2006,Kharif,Rice,5472.0,14141.5
West Bengal,Hooghly,2009,Kharif,Tur,1950.6,1361.1
West Bengal,Bardhaman,2006,Whole Year,Potato,1132.0,18038.0
Bihar,Bhagalpur,2013,Rabi,Groundnut,3125.1,3856.0
Haryana,Rohtak,2006,Rabi,Wheat,2572.6,7007.7
Andhra Pradesh,Krishna,2010,Rabi,Wheat,3483.7,14107.6
Haryana,Karnal,2004,Rabi,Onion,1777.1,22206.0
Karnataka,Belgaum,2001,Rabi,Jowar,3679.6,4043.3
Haryana,Hisar,2004,Whole Year,Rice,3725.8,8828.3
Maharashtra,Nagpur,2014,Whole Year,Rice,1407.3,
Punjab,Ludhiana,2012,Kharif,Soyabean,1176.4,1548.2
Karnataka,Hassan,2014,Kharif,Soyabean,2460.8,2591.4
Uttar Pradesh,Lucknow,2008,Kharif,Bajra,3071.3,3988.3
Bihar,Patna,2014,Rabi,Gram,1870.2,1763.5
Andhra Pradesh,Krishna,2007,Kharif,Onion,6444.2,92070.2
Andhra Pradesh,Nellore,2004,Rabi,Potato,2603.7,64235.6
Maharashtra,Nashik,2009,Rabi,Mustard,6921.9,11199.5
Maharashtra,Pune,2001,Rabi,Wheat,2271.0,6826.5
Haryana,Karnal,2014,Kharif,Maize,441.8,907.1
Andhra Pradesh,Nellore,2014,Kharif,Groundnut,2836.2,3872.7
Haryana,Hisar,2002,Rabi,Maize,1717.9,3709.7
Karnataka,Mysore,2011,Kharif,Maize,3572.3,6964.3
Bihar,Patna,2007,Rabi,Wheat,2384.9,6726.7
Karnataka,Mysore,2009,Rabi,Jowar,1523.3,2172.7
Bihar,Patna,2009,Rabi,Wheat,9809.6,35703.8
Madhya Pradesh,Bhopal,2008,Rabi,Gram,2031.5,2112.1
Tamil Nadu,Coimbatore,2008,Rabi,Potato,7246.3,109783.6
Andhra Pradesh,Krishna,2005,Whole Year,Rice,4408.5,12847.1
West Bengal,Hooghly,2013,Kharif,Bajra,9390.9,13342.0
Haryana,Rohtak,2002,Kharif,Maize,1608.8,3587.1
Haryana,Rohtak,2002,Whole Year,Sugarcane,599.8,39967.6
Bihar,Patna,2005,Kharif,Bajra,,8380.9
Bihar,Gaya,2008,Kharif,Bajra,3251.1,4729.4
Madhya Pradesh,Ujjain,2011,Kharif,Tur,2480.6,2044.2
